artistImageSrc,properlySizedImageURL,callToActionRedirectUrl,fallbackImageUrl,artistName,venueName,streamingEvent,title,locationText,pinIconSrc,eventUrl,artistUrl,watchLiveText,isPlus,callToActionText,rsvpCount,rsvpCountInt,startsAt,timezone,displayRule,locale,file_safe_date,endsAt,is_weekend,week_number,month,days_before_event,event_duration_hours,popularite,nombre_jours_concert,longitude,latitude
https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/01.webp,https://www.bandsintown.com/e/1032442076-the-sunken-sea-at-new-cross-inn?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/01.png,The Sunken Sea,New Cross Inn,False,,"London, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1032442076-the-sunken-sea-at-new-cross-inn?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/14784478-the-sunken-sea?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-14 18:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Faible,1,-0.037091,51.475795
https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.png,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/05.webp,https://www.bandsintown.com/e/1032496722-homesick-hollow-at-new-cross-inn?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.png,Homesick Hollow,New Cross Inn,False,,"London, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1032496722-homesick-hollow-at-new-cross-inn?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/15543327-homesick-hollow?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-14 18:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Faible,1,-0.037091,51.475795
https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.webp,https://www.bandsintown.com/e/1032302374-yg-marley-at-the-o2?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/07.png,YG Marley,The O2,False,,"London, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1032302374-yg-marley-at-the-o2?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/15532626-yg-marley?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,22,22,2024-10-14 18:30:00,Europe/London,datetime,en,data,,False,42,10,6,,Moyenne,1,0.003037,51.502917
https://photos.bandsintown.com/thumb/17775779.jpeg,https://media.bandsintown.com/110x110/17775779.webp,https://www.bandsintown.com/e/105798438-wyclef-jean-at-indigo-at-the-o2?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png,Wyclef Jean,Indigo At The O2,False,Ms. Lauryn Hill & The Fugees - The Celebration Continues,"Greenwich, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/105798438-wyclef-jean-at-indigo-at-the-o2?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/913-wyclef-jean?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,35,35,2024-10-14 18:30:00,Europe/London,datetime,en,data,2024-10-14 23:00:00,False,42,10,6,4.5,Moyenne,1,0.005015,51.502474
https://photos.bandsintown.com/thumb/126498.jpeg,https://media.bandsintown.com/110x110/126498.webp,https://www.bandsintown.com/e/1032279685-joey-page-at-the-bill-murray?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.png,Joey Page,The Bill Murray,False,,"London, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1032279685-joey-page-at-the-bill-murray?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/24123-joey-page?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-14 18:30:00,Europe/London,datetime,en,data,,False,42,10,6,,Faible,1,-0.098819,51.536251
https://photos.bandsintown.com/thumb/9162497.jpeg,https://media.bandsintown.com/110x110/9162497.webp,https://www.bandsintown.com/e/1031996184-leif-vollebekk-at-chalk?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png,Leif Vollebekk,Chalk,False,,"Brighton, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1031996184-leif-vollebekk-at-chalk?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/313240-leif-vollebekk?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,17,17,2024-10-14 18:30:00,Europe/London,datetime,en,data,,False,42,10,6,,Moyenne,1,-0.169974,50.830346
https://photos.bandsintown.com/thumb/8653597.jpeg,https://media.bandsintown.com/110x110/8653597.webp,https://www.bandsintown.com/e/1031815711-david-gilmour-at-royal-albert-hall?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png,David Gilmour,Royal Albert Hall,False,,"London, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1031815711-david-gilmour-at-royal-albert-hall?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/9988-david-gilmour?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,237,237,2024-10-14 18:45:00,Europe/London,datetime,en,data,,False,42,10,6,,Très Haute,6,-0.176829,51.50113
https://photos.bandsintown.com/thumb/12548480.jpeg,https://media.bandsintown.com/110x110/12548480.webp,https://www.bandsintown.com/e/1032613941-night-swimming-at-the-lexington?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png,Night Swimming,The Lexington,False,,"London, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1032613941-night-swimming-at-the-lexington?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/1113385-night-swimming?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Faible,1,-0.111443,51.531771
https://photos.bandsintown.com/thumb/16670022.jpeg,https://media.bandsintown.com/110x110/16670022.webp,https://www.bandsintown.com/e/105038296-twen-at-the-lexington?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/01.png,twen,The Lexington,False,,"London, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/105038296-twen-at-the-lexington?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/811507-twen?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,7,7,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Moyenne,1,-0.111443,51.531771
https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/05.png,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/03.webp,https://www.bandsintown.com/e/1032862788-sheisty-khrist-at-jazz-cafe?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/07.png,Sheisty Khrist,Jazz Cafe,False,,"Camden, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1032862788-sheisty-khrist-at-jazz-cafe?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/140663-sheisty-khrist?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Faible,1,-0.143002,51.538591
https://photos.bandsintown.com/thumb/8124849.jpeg,https://media.bandsintown.com/110x110/8124849.webp,https://www.bandsintown.com/e/1030163712-jane-mcdonald-at-the-london-palladium?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/03.png,Jane McDonald,The London Palladium,False,,"London, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1030163712-jane-mcdonald-at-the-london-palladium?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/155343-jane-mcdonald?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,5,5,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Moyenne,1,-0.140578,51.514538
https://photos.bandsintown.com/thumb/14736934.jpeg,https://media.bandsintown.com/110x110/14736934.webp,https://www.bandsintown.com/e/1032322579-hasan-raheem-at-electric-ballroom?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/05.png,Hasan Raheem,Electric Ballroom,False,,"Camden, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1032322579-hasan-raheem-at-electric-ballroom?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/15520951-hasan-raheem?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,37,37,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Moyenne,1,-0.142982,51.539701
https://photos.bandsintown.com/thumb/127967.jpeg,https://media.bandsintown.com/110x110/127967.webp,https://www.bandsintown.com/e/1033096907-dj-drez-at-jazz-cafe?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/05.png,DJ Drez,Jazz Cafe,False,,"Camden, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1033096907-dj-drez-at-jazz-cafe?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/35420-dj-drez?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Faible,2,-0.143002,51.538591
https://photos.bandsintown.com/thumb/8923164.jpeg,https://media.bandsintown.com/110x110/8923164.webp,https://www.bandsintown.com/e/1032493979-redd-kross-at-rough-trade-east?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.png,Redd Kross,Rough Trade East,False,,"London, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1032493979-redd-kross-at-rough-trade-east?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/7774-redd-kross?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,4,4,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Moyenne,1,-0.099076,51.509648
https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/01.webp,https://www.bandsintown.com/e/1033018307-jaime-kyle-at-concorde-2?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.png,Jaime kyle,Concorde 2,False,,"Brighton, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1033018307-jaime-kyle-at-concorde-2?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/15504068-jaime-kyle?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Faible,1,10.565083,49.7668
https://photos.bandsintown.com/thumb/6350128.jpeg,https://media.bandsintown.com/110x110/6350128.webp,https://www.bandsintown.com/e/1032494236-thurston-moore-at-rough-trade-east?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/03.png,Thurston Moore,Rough Trade East,False,,"London, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1032494236-thurston-moore-at-rough-trade-east?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/97640-thurston-moore?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,42,42,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Moyenne,1,-0.099076,51.509648
https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.png,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.webp,https://www.bandsintown.com/e/1031721929-lucia-and-the-best-boys-at-cambridge-corn-exchange?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png,Lucia & The Best Boys,Cambridge Corn Exchange,False,,"Cambridge, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1031721929-lucia-and-the-best-boys-at-cambridge-corn-exchange?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/15520530-lucia-and-the-best-boys?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,12,12,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Moyenne,1,115.778255,-31.935768
https://photos.bandsintown.com/thumb/17513826.jpeg,https://media.bandsintown.com/110x110/17513826.webp,https://www.bandsintown.com/e/1033055056-sunflower-thieves-at-omeara?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png,Sunflower Thieves,Omeara,False,,"London, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1033055056-sunflower-thieves-at-omeara?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/12969924-sunflower-thieves?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,2,2,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Moyenne,1,-0.09426,51.504342
https://photos.bandsintown.com/thumb/17625565.jpeg,https://media.bandsintown.com/110x110/17625565.webp,https://www.bandsintown.com/e/1032800099-cunninlynguists-at-the-jazz-cafe?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png,CunninLynguists,The Jazz Cafe,False,The Heartstring Theory Tour // Jazz Cafe,"London, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1032800099-cunninlynguists-at-the-jazz-cafe?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/3250-cunninlynguists?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,22,22,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Moyenne,1,-0.143002,51.538591
https://photos.bandsintown.com/thumb/13508779.jpeg,https://media.bandsintown.com/110x110/13508779.webp,https://www.bandsintown.com/e/105687495-dan-croll-at-lafayette-london?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png,Dan Croll,Lafayette London,False,,"London, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/105687495-dan-croll-at-lafayette-london?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/1502076-dan-croll?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,3,3,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Moyenne,1,-83.442613,39.89342
https://photos.bandsintown.com/thumb/18404445.jpeg,https://media.bandsintown.com/110x110/18404445.webp,https://www.bandsintown.com/e/1032302868-ms.-lauryn-hill-at-the-o2?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png,Ms. Lauryn Hill,The O2,False,,"London, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1032302868-ms.-lauryn-hill-at-the-o2?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/10932653-ms.-lauryn-hill?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,706,706,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Très Haute,1,0.003037,51.502917
https://photos.bandsintown.com/thumb/15984777.jpeg,https://media.bandsintown.com/110x110/15984777.webp,https://www.bandsintown.com/e/1032100697-the-picturebooks-at-the-forum-tunbridge-wells?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/07.png,The Picturebooks,The Forum - Tunbridge Wells,False,,"Chipstead, Kent, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1032100697-the-picturebooks-at-the-forum-tunbridge-wells?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/311574-the-picturebooks?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,6,6,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Moyenne,1,-0.242534,51.750042
https://photos.bandsintown.com/thumb/12693681.jpeg,https://media.bandsintown.com/110x110/12693681.webp,https://www.bandsintown.com/e/1032779519-saloon-dion-at-the-shacklewell-arms?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/01.png,Saloon Dion,The Shacklewell Arms,False,,"London, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1032779519-saloon-dion-at-the-shacklewell-arms?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/15506768-saloon-dion?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Faible,1,-0.071347,51.552394
https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/01.webp,https://www.bandsintown.com/e/1031721777-kaeto-at-cambridge-corn-exchange?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png,Kaeto,Cambridge Corn Exchange,False,,"Cambridge, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1031721777-kaeto-at-cambridge-corn-exchange?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/15539805-kaeto?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,11,11,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Moyenne,1,115.778255,-31.935768
https://photos.bandsintown.com/thumb/18335249.jpeg,https://media.bandsintown.com/110x110/18335249.webp,https://www.bandsintown.com/e/105991031-amber-burgoyne-at-green-door-store?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/01.png,Amber Burgoyne,Green Door Store,False,Amber Burgoyne Live at The Green Door Store,"Brighton, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/105991031-amber-burgoyne-at-green-door-store?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/13417718-amber-burgoyne?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Faible,1,-1.369519,53.678523
https://photos.bandsintown.com/thumb/15283098.jpeg,https://media.bandsintown.com/110x110/15283098.webp,https://www.bandsintown.com/e/105157619-the-last-dinner-party-at-cambridge-corn-exchange?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png,The Last Dinner Party,Cambridge Corn Exchange,False,,"Cambridge, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/105157619-the-last-dinner-party-at-cambridge-corn-exchange?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/15519224-the-last-dinner-party?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,135,135,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Haute,1,115.778255,-31.935768
https://photos.bandsintown.com/thumb/15310800.jpeg,https://media.bandsintown.com/110x110/15310800.webp,https://www.bandsintown.com/e/105854381-kyla-tilley-at-the-brunswick?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.png,Kyla Tilley,The Brunswick,False,,"Hove, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/105854381-kyla-tilley-at-the-brunswick?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/15517214-kyla-tilley?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Faible,1,138.522636,-35.009001
https://photos.bandsintown.com/thumb/18168491.jpeg,https://media.bandsintown.com/110x110/18168491.webp,https://www.bandsintown.com/e/105938716-bobbi-fallon-at-cecconi's-shoreditch?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png,Bobbi Fallon,Cecconi's Shoreditch,False,Acoustic Sounds by Soho House,"London, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/105938716-bobbi-fallon-at-cecconi's-shoreditch?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/15495808-bobbi-fallon?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-14 19:00:00,Europe/London,datetime,en,data,2024-10-14 22:00:00,False,42,10,6,3.0,Faible,1,-0.074412,51.52439
https://photos.bandsintown.com/thumb/16643045.jpeg,https://media.bandsintown.com/110x110/16643045.webp,https://www.bandsintown.com/e/105315115-king-king-at-concorde-2?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/03.png,King King,Concorde 2,False,,"Brighton, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/105315115-king-king-at-concorde-2?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/218553-king-king?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,11,11,2024-10-14 19:00:00,Europe/London,datetime,en,data,2024-10-14 23:00:00,False,42,10,6,4.0,Moyenne,1,10.565083,49.7668
https://photos.bandsintown.com/thumb/8171105.jpeg,https://media.bandsintown.com/110x110/8171105.webp,https://www.bandsintown.com/e/1033208177-these-wicked-rivers-at-concorde-2?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/03.png,These Wicked Rivers,Concorde 2,False,,"Brighton, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1033208177-these-wicked-rivers-at-concorde-2?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/11245825-these-wicked-rivers?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-14 19:00:00,Europe/London,datetime,en,data,,False,42,10,6,,Faible,1,10.565083,49.7668
https://photos.bandsintown.com/thumb/8119903.jpeg,https://media.bandsintown.com/110x110/8119903.webp,https://www.bandsintown.com/e/1032942400-two-night's-at-indigo-at-the-o?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp,https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png,Two Night's,Indigo at The O₂,False,,"London, United Kingdom",https://assets.prod.bandsintown.com/images/pinIcon.svg,https://www.bandsintown.com/e/1032942400-two-night's-at-indigo-at-the-o?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,https://www.bandsintown.com/a/14869594-two-night's?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,2,2,2024-10-14 19:30:00,Europe/London,datetime,en,data,,False,42,10,6,,Moyenne,1,0.005015,51.502474
